timestep,location,flow,occupy,speed
61,1,222,1,1
61,2,37,1,1
61,3,538,1,1
61,4,160,1,1
61,5,0,1,1
61,6,155,1,1
61,7,90,1,1
61,8,149,1,1
61,9,433,1,1
61,10,300,1,1
61,11,421,1,1
61,12,92,1,1
61,13,1680,1,1
61,14,317,1,1
61,15,923,1,1
62,0,838,1,1
62,1,245,1,1
62,2,9,1,1
62,3,432,1,1
62,4,501,1,1
62,5,280,1,1
62,6,198,1,1
62,7,23,1,1
62,8,33,1,1
62,9,589,1,1
62,10,438,1,1
62,11,508,1,1
62,12,848,1,1
62,13,1201,1,1
62,14,49,1,1
62,15,1635,1,1
63,0,624,1,1
63,1,254,1,1
63,2,112,1,1
63,3,172,1,1
63,4,176,1,1
63,5,337,1,1
63,6,147,1,1
63,7,108,1,1
63,8,129,1,1
63,9,284,1,1
63,10,339,1,1
63,11,541,1,1
63,12,388,1,1
63,13,530,1,1
63,14,456,1,1
63,15,258,1,1
64,0,725,1,1
64,1,417,1,1
64,2,160,1,1
64,3,288,1,1
64,4,152,1,1
64,5,103,1,1
64,6,377,1,1
64,7,100,1,1
64,8,200,1,1
64,9,314,1,1
64,10,213,1,1
64,11,749,1,1
64,12,225,1,1
64,13,807,1,1
64,14,155,1,1
64,15,806,1,1
65,0,666,1,1
65,1,458,1,1
65,2,197,1,1
65,3,312,1,1
65,4,311,1,1
65,5,95,1,1
65,6,444,1,1
65,7,199,1,1
65,8,131,1,1
65,9,263,1,1
65,10,248,1,1
65,11,707,1,1
65,12,860,1,1
65,13,1385,1,1
65,14,475,1,1
65,15,1268,1,1
66,0,615,1,1
66,1,414,1,1
66,2,196,1,1
66,3,192,1,1
66,4,174,1,1
66,5,316,1,1
66,6,206,1,1
66,7,199,1,1
66,8,163,1,1
66,9,386,1,1
66,10,284,1,1
66,11,683,1,1
66,12,496,1,1
66,13,573,1,1
66,14,470,1,1
66,15,665,1,1
67,0,472,1,1
67,1,361,1,1
67,2,161,1,1
67,3,107,1,1
67,4,137,1,1
67,5,264,1,1
67,6,190,1,1
67,7,171,1,1
67,8,122,1,1
67,9,187,1,1
67,10,215,1,1
67,11,659,1,1
67,12,192,1,1
67,13,466,1,1
67,14,348,1,1
67,15,594,1,1
68,0,307,1,1
68,1,199,1,1
68,2,189,1,1
68,3,85,1,1
68,4,72,1,1
68,5,169,1,1
68,6,50,1,1
68,7,52,1,1
68,8,86,1,1
68,9,189,1,1
68,10,271,1,1
68,11,515,1,1
68,12,100,1,1
68,13,432,1,1
68,14,326,1,1
68,15,291,1,1
69,0,128,1,1
