timestep,location,flow,occupy,speed
93,7,0,1,1
93,8,45,1,1
93,9,79,1,1
93,10,0,1,1
93,11,69,1,1
94,0,15,1,1
94,1,100,1,1
94,2,19,1,1
94,3,61,1,1
94,4,90,1,1
94,5,56,1,1
94,6,65,1,1
94,7,96,1,1
94,8,39,1,1
94,9,62,1,1
94,10,0,1,1
94,11,68,1,1
95,0,12,1,1
95,1,97,1,1
95,2,21,1,1
95,3,97,1,1
95,4,87,1,1
95,5,64,1,1
95,6,93,1,1
95,7,93,1,1
95,8,33,1,1
95,9,74,1,1
95,10,0,1,1
95,11,93,1,1
96,0,24,1,1
96,1,112,1,1
96,2,16,1,1
96,3,72,1,1
96,4,91,1,1
96,5,58,1,1
96,6,74,1,1
96,7,95,1,1
96,8,45,1,1
96,9,72,1,1
96,10,0,1,1
96,11,72,1,1
97,0,15,1,1
97,1,108,1,1
97,2,21,1,1
97,3,70,1,1
97,4,121,1,1
97,5,56,1,1
97,6,74,1,1
97,7,105,1,1
97,8,44,1,1
97,9,73,1,1
97,10,0,1,1
97,11,75,1,1
98,0,22,1,1
98,1,84,1,1
98,2,21,1,1
98,3,73,1,1
98,4,93,1,1
98,5,49,1,1
98,6,75,1,1
98,7,94,1,1
98,8,39,1,1
98,9,78,1,1
98,10,0,1,1
98,11,94,1,1
99,0,16,1,1
99,1,109,1,1
99,2,24,1,1
99,3,79,1,1
99,4,92,1,1
99,5,57,1,1
99,6,80,1,1
99,7,109,1,1
99,8,41,1,1
99,9,76,1,1
99,10,0,1,1
99,11,106,1,1
100,0,30,1,1
100,1,89,1,1
100,2,18,1,1
100,3,81,1,1
100,4,105,1,1
100,5,58,1,1
100,6,92,1,1
100,7,106,1,1
100,8,40,1,1
100,9,69,1,1
100,10,0,1,1
100,11,102,1,1
101,0,20,1,1
101,1,88,1,1
101,2,24,1,1
101,3,86,1,1
101,4,100,1,1
101,5,50,1,1
101,6,94,1,1
101,7,140,1,1
101,8,29,1,1
101,9,58,1,1
101,10,0,1,1
101,11,110,1,1
102,0,18,1,1
102,1,83,1,1
102,2,23,1,1
102,3,78,1,1
102,4,101,1,1
102,5,51,1,1
102,6,92,1,1
102,7,119,1,1
102,8,46,1,1
102,9,72,1,1
102,10,0,1,1
102,11,98,1,1
103,0,35,1,1
103,1,120,1,1
103,2,12,1,1
103,3,77,1,1
103,4,107,1,1
103,5,74,1,1
103,6,87,1,1
103,7,121,1,1
103,8,52,1,1
103,9,89,1,1
103,10,0,1,1
103,11,94,1,1
104,0,32,1,1
104,1,109,1,1
104,2,20,1,1
104,3,90,1,1
104,4,119,1,1
104,5,67,1,1
104,6,97,1,1
104,7,123,1,1
104,8,45,1,1
104,9,85,1,1
104,10,0,1,1
104,11,96,1,1
105,0,28,1,1
105,1,96,1,1
105,2,13,1,1
105,3,101,1,1
105,4,119,1,1
105,5,56,1,1
105,6,96,1,1
105,7,133,1,1
105,8,43,1,1
105,9,70,1,1
105,10,0,1,1
105,11,115,1,1
106,0,30,1,1
106,1,95,1,1
106,2,21,1,1
106,3,87,1,1
106,4,120,1,1
106,5,46,1,1
106,6,109,1,1
106,7,116,1,1
106,8,47,1,1
106,9,67,1,1
106,10,0,1,1
106,11,119,1,1
107,0,27,1,1
107,1,82,1,1
107,2,28,1,1
107,3,95,1,1
107,4,134,1,1
107,5,65,1,1
107,6,88,1,1
107,7,109,1,1
107,8,34,1,1
107,9,69,1,1
107,10,0,1,1
107,11,109,1,1
108,0,27,1,1
108,1,80,1,1
108,2,25,1,1
108,3,93,1,1
108,4,106,1,1
108,5,44,1,1
108,6,113,1,1
108,7,113,1,1
108,8,36,1,1
108,9,65,1,1
108,10,0,1,1
108,11,122,1,1
109,0,31,1,1
109,1,90,1,1
109,2,29,1,1
109,3,68,1,1
109,4,116,1,1
109,5,46,1,1
109,6,79,1,1
