timestep,location,flow,occupy,speed
66,14,376.0,1,1
66,15,309.0,1,1
67,0,963.0,1,1
67,1,415.0,1,1
67,2,113.0,1,1
67,3,329.0,1,1
67,4,316.0,1,1
67,5,614.0,1,1
67,6,805.0,1,1
67,7,237.0,1,1
67,8,566.0,1,1
67,9,201.0,1,1
67,10,537.0,1,1
67,11,518.0,1,1
67,12,1644.0,1,1
67,13,182.0,1,1
67,14,442.0,1,1
67,15,444.0,1,1
68,0,894.0,1,1
68,1,447.0,1,1
68,2,155.0,1,1
68,3,165.0,1,1
68,4,179.0,1,1
68,5,351.0,1,1
68,6,541.0,1,1
68,7,181.0,1,1
68,8,611.0,1,1
68,9,128.0,1,1
68,10,444.0,1,1
68,11,467.0,1,1
68,12,980.0,1,1
68,13,145.0,1,1
68,14,366.0,1,1
68,15,272.0,1,1
69,0,782.0,1,1
69,1,474.0,1,1
69,2,127.0,1,1
69,3,232.0,1,1
69,4,193.0,1,1
69,5,333.0,1,1
69,6,238.0,1,1
69,7,147.0,1,1
69,8,106.0,1,1
69,9,270.0,1,1
69,10,486.0,1,1
69,11,660.0,1,1
69,12,343.0,1,1
69,13,389.0,1,1
69,14,413.0,1,1
69,15,591.0,1,1
70,0,611.0,1,1
70,1,391.0,1,1
70,2,21.0,1,1
70,3,221.0,1,1
70,4,204.0,1,1
70,5,329.0,1,1
70,6,342.0,1,1
70,7,137.0,1,1
70,8,116.0,1,1
70,9,153.0,1,1
70,10,502.0,1,1
70,11,502.0,1,1
70,12,668.0,1,1
70,13,258.0,1,1
70,14,274.0,1,1
70,15,418.0,1,1
71,0,519.0,1,1
71,1,290.0,1,1
71,2,52.0,1,1
71,3,401.0,1,1
71,4,332.0,1,1
71,5,705.0,1,1
71,6,541.0,1,1
71,7,265.0,1,1
71,8,220.0,1,1
71,9,319.0,1,1
71,10,427.0,1,1
71,11,429.0,1,1
71,12,1182.0,1,1
71,13,460.0,1,1
71,14,356.0,1,1
71,15,607.0,1,1
72,0,529.0,1,1
72,1,224.0,1,1
72,2,113.0,1,1
72,3,299.0,1,1
72,4,250.0,1,1
72,5,454.0,1,1
72,6,438.0,1,1
72,7,241.0,1,1
72,8,241.0,1,1
72,9,252.0,1,1
72,10,453.0,1,1
72,11,394.0,1,1
72,12,677.0,1,1
72,13,429.0,1,1
72,14,458.0,1,1
72,15,569.0,1,1
73,0,496.0,1,1
73,1,179.0,1,1
